,Author,Title,label
6185,,Russia : rational pharmaceutical management project -- Novgorod Oblast pharmaceutical sector assessment_,0
6186,,Russia : rational pharmaceutical management project -- Pskov Oblast pharmaceutical sector assessment_,0
6187,,"Assessment of the building sector efficiency resource for the City of Plzen, Czech Republic_",0
6188,,Moldova : assessment of chemical analytical capabilities for environmental monitoring in Moldova_,0
6189,,USAID NIS exchanges & training (NET) project evaluation of follow-on and summary of lessons learned_,0
6190,,Assessment of community-based distribution in the Republic of Ghana_,0
6191,,Assessment of Niger's national cost recovery policy implementation in the primary health care sector_,0
6192,,The AERC research programme : an evaluation_,0
6193,,Consultancy report : impact assessment -- farmer to farmer_,0
6194,,Client impact assessment of women's entrpreneurship development program in Bangladesh_,0
6195,,Assessment of the impact of Ethiopia's safety net program_,0
6196,,Training needs and impact assessment : consultants' final report_,0
6197,,Curriculum-based assessment and improving the quality of primary education in Ghana_,0
6198,,Final report : analysis of the policy and institutional environment for the Guyanese private sector and recommendations for enhancement (volume 1)_,0
6199,,Follow-up of family planning clinical service providers in Tanzania_,0
6200,,"Government of the People's Republic of Bangladesh expanded programme on immunization assessment of EPI surveillance, January 12-February 8, 1996 : information for action using data to improve EPI imoact_",0
6201,,"Haiti's civil society : an assessment of the status of civil society -- assessment, conceptual framework & strategy_",0
6202,,Indonesia : utilization of completed operations research studies -- final report_,0
6203,,Management training and economic education (MTEE program) : an assessment of implementation options_,0
6204,,"Mongolia wildfire assessment : technical report -- May 21-June 5, 1996_",0
6205,,"MotherCare Indonesia : training needs assessment report, South Kalimantan_",0
6206,,Rapid assessment of the health education component of PAYSA_,0
6207,,"Republic of Mali : final evaluation report -- knowledge, attitudes, reported practices and anthropometric indicators of children's nutritional status_",0
6208,,Subsector assessment [: craftsmanship and sewing sectors]_,0
6209,,Trip assessments : Croatia and Bosnia for the Displaced Children and Orphans Fund -- six reports_,0
6210,,"Monitoring the effect of behavior change activities on cholera : a review in Chimborazo and Cotopaxi, Ecuador_",0
6211,,Review of impact information systems of NGO microenterprise programs_,0
6212,,Environmental assessment for the Gaza industrial estate project_,0
6213,,Krasnodar GRES project : volume III -- environmental assessment_,0
6214,,"Sustainability assessment : Ogbomosho South child survival project, Oyo State, Nigeria_",0
6215,,"Towards the documentation and evaluation of the PCI [Project Concern International] immunization project in the Maluku Province, Indonesia -- January 23-February 12, 1996_",0
6216,,Assessing health sector policy reform strategies in Egypt : a summary of PHR analyses_,0
6217,,Assessment of health sector activities in the Czech Republic_,0
6218,,Assessment of the contraceptive market in India_,0
6219,,"Assessment trip report : Jordan -- June 9-June 18, 1997_",0
6220,,Consultancy report EIA [environment impact assessment] study : Masindi District environmental protection and economic development project_,0
6221,,Environmental impact assessment of the municipality of Zlatograd landfill_,0
6222,,Evaluation of the environmental impact assessment training course_,0
6223,,Agribusiness partnership program : the impact of the CNFA partnership program on Ukraine's agricultural sector_,0
6224,,Assessment of basic education in Zambia and possible options for USAID investment_,0
6225,,Zambia : private sector assessment_,0
6226,,"Impact assessment of irrigation management transfer in the Alto Rio Lerma irrigation district, Mexico_",0
6227,,Council of Local Government Associations : an assessment_,0
6228,,Environmental damage assessment of the Aral Sea disaster_,0
6229,,"Final environmental assessment report for Luxor : water distribution, wastewater collection & conveyance, and wastewater treatment [-- selected tables]_",0
6230,,Georgia : oil and gas sector reform program -- assessment of the state of commercialization in the oil and gas sectors of Georgia : final report_,0
6231,,Industry and the environment in ten Asian countries : synthesis report of US-AEP country assessments_,0
6232,,Institutional assessment of Pro Mujer_,0
6233,,Interpersonal communications and counseling for village midwives : evaluation report_,0
6234,,Lessons learned and remaining needs for expanded application of DSM [demand-side management] at Ahmedabad Electric Company_,0
6235,,Needs assessment of adult basic education and training : Eastern Cape and northern provinces [South Africa] -- final report_,0
6236,,Preliminary assessment of waste management systems in Oulad Teima_,0
6237,,Report : Czech energy and environmental information dissemination assessment_,0
6238,,Republic of Serbia pre-election technical assessment_,0
6239,,Status assessment of privatization and the Armenian power sector_,0
6240,,Supplementary environmental assessment [SEA] for potential USAID assistance to locust/grasshopper control operations in Malawi_,0
6241,,Sustainable trade expansion in Latin America and the Caribbean : analysis and assessment_,0
6242,,Technical report : programmatic environmental assessment -- Guinea-Bissau_,0
6243,,Training evaluation report_,0
6244,,UNAIDS in country : 1996 status assessment progress report_,0
6245,,"Visit to Tanzania to review USAID grant to UNICEF to support immunization -- June 17-16, 1997_",0
6246,,Impact assessment methodologies for microfinance : a review_,0
6247,,Impact assessment of African agricultural technology development and transfer : synthesis of findings and lessons learned_,0
6248,,Environmental assessment and project review : replicable techniques and lessons learned_,0
6249,,Programmatic environmental review for the southern zone water management project (projet de gestion de l'eau dans la zone sud) in Senegal : lessons learned_,0
6250,,Appreciation du secteur prive medical au Maroc : resume executif_,0
6251,,Assessment and rating of the Bulgarian banking system_,0
6252,,Assessment and rating of the Georgian banking system_,0
6253,,Assessment and rating of the Hungarian banking system_,0
6254,,Assessment and rating of the Polish banking system_,0
6255,,Assessment and rating of the Ukrainian banking system_,0
6256,,Assessment of conditions for biodiversity and fragile ecosystems conservation and management in Peru_,0
6257,,Assessment of feasibility of an Egypt technology commercialization fund : final report_,0
6258,,Assessment of policies and reform in the fuel supply subsectors : final report_,0
6259,,Assessment of postabortion care (PAC) services in the Bolivian public health system_,0
6260,,Assessment of the legal and regulatory framework of the Georgia power sector : Georgia power sector reform -- final report_,0
6261,,Assessment of the private health care sector in Morocco_,0
6262,,Assessment of third party payers in Jordan_,0
6263,,Assessment of training needs in the oil & gas sector of Georgia_,0
6264,,Moldova local government : assessment report USAID/Kiev_,0
6265,,Yemen political reform assessment_,0
6266,,Poverty assessment by microfinance institutions : a review of current practice_,0
6267,,Assessment of the impact of water quality variations in the Jordan Valley : situational analysis_,0
6268,,Structural and individual factors related to the effectiveness of CBD [community-based distribution] promoters in Nicaragua_,0
6269,,Impact assessment of rehabilitation intervention in the Gal Oya Left Bank_,0
6270,,Impact assessment of crop and resource management technology : a case of groundnut production technology_,0
6271,,"Assessing the effectiveness of a safe motherhood information, education and communication counseling strategy, Korangi 8, Karachi, Pakistan : final report_",0
6272,,"Assessing the effectiveness of the health care providers training program on safe motherhood, Korangi 8, Karachi, Pakistan_",0
6273,,Assessment of the impact of microfinance services in Uganda : baseline findings_,0
6274,,"ISNAR's achievements, impacts, and constraints : an assessment of organizational performance and institutional impact_",0
6275,,Practitioner-led impact assessment : a test in Honduras_,0
6276,,Zambia situation analysis 1997 : an assessment of the functioning and quality of reproductive and child health services in Zambia_,0
6277,,Bulgaria's biological diversity : conservation status and needs assessment_,0
6278,,Business incubators in Russia : current state & prospects -- assessment_,0
6279,,Donor activities in Egypt : an assessment_,0
6280,,Egypt environmental sector assessment -- final report : volume I_,0
6281,,Egypt environmental sector assessment -- final report : volume II_,0
6282,,"Evaluation of the implementation of the national shelter program in Northern Mindanao[, Philippines] : draft final report_",0
6283,,"Final report -- environmental review of eligible expenditures under the private participation in environmental services -- housing guaranty program, Tunisia_",0
6284,,Final Report : Caucasus health sector assessment_,0
6285,,Final report for delivery order no. 25 : Zugdidi geothermal assessment_,0
6286,,Final report technical report for delivery order no. 22 : environmental assessment of Armenian energy sector_,0
6287,,Fraud and corruption in Bosnia and Herzegovina : a proposal for systemic reforms -- submitted to USAID/Bosnia Herzegovina_,0
6288,,Fuel sector status assessment : Armenia_,0
6289,,Georgia power sector : commercialization status assessment -- final report_,0
6290,,Haiti : private sector assessment -- final report_,0
6291,,"Hurricane Mitch : preliminary damage assessment report -- El Salvador, Guatemala, Honduras, and Nicaragua_",0
6292,,"Integrated health facility assessment using local data to improve the quality of child care at health facilities in Ghana : August 8-25, 1998_",0
6293,,The investor roadmap for Zambia_,0
6294,,Morocco urban development assessment_,0
6295,,"Needs assessment of STDs, HIV/AIDS and family planning service delivery through the private commercial sector and private medical practitioners in Malawi_",0
6296,,Policy assessment of the Georgian fuels sector for electricity generation : final report_,0
6297,,Postpartum family planning services in the Philippines : an assessment of current service provision and future program requirements_,0
6298,,Power sector restructuring status assessment : final report_,0
6299,,Preliminary assessment of political parties_,0
6300,,Rapid assessment of management parameters for coral reefs_,0
6301,,Sector assessment : USAID/South Africa democracy and governance programme_,0
6302,,Stocktaking of reforms [in agency program operations] : results of focus groups and a survey conducted with USAID's partners_,0
6303,,Stocktaking of reforms [in agency program operations] : survey analysis_,0
6304,,Stocktaking of reforms in agency program operations : document analysis_,0
6305,,Stocktaking of reforms in agency program operations : report on USAID/W focus groups and interviews_,0
6306,,Stocktaking of reforms in agency program operations [: synthesis]_,0
6307,,Ukraine National Electricity Regulatory Commission [NERC] : legal assessment of NERC authority -- final report_,0
6308,,Rapid assessment of the 1998 flood's impact on the democracy partnership_,0
6309,,Report on the self-assessment of partnerships in the Newly Independent States and Central and Eastern Europe_,0
6310,,Environmental assessment : Armenia power sector metering project_,0
6311,,Environmental assessment for electric distribution commercialization pilot project and purchase and installation of equipment : final report_,0
6312,,"Assessment of Bolivian civil society, and strategy recommendations : final version_",0
6313,,Assessment of G/PHN young adults reproductive health programming options_,0
6314,,"Assessment of participatory management of irrigation schemes in Sri Lanka : partial reforms, partial benefits_",0
6315,,Assessment of the institutional capabilities of the state agency for regulation of oil and gas resources : final report_,0
6316,,Assessment of the legal and regulatory framework of the Georgia power sector : final report_,0
6317,,Assessment of the status of commercialization of the Georgia power sector : final report_,0
6318,,Assessment of the status of privatization in the Armenian power sector_,0
6319,,Assessment of the supply and demand for basic staples in post Mitch Honduras and its implications for food assistance during the remainder of the 1998/99 agricultural year_,0
